GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2016121110,12/11/2016,2,13,27,SF,NYJ,4,18,70,,0,,0,"(13:27) 4-P.DAWSON 48 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2016121111,12/11/2016,2,12,2,SEA,GB,1,10,34,,1,,0,(12:02) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE INTENDED FOR 88-J.GRAHAM INTERCEPTED BY 42-M.BURNETT AT SEA 45. 42-M.BURNETT RAN OB AT SEA 26 FOR 19 YARDS (44-M.REECE).,0,,,2016,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,0,,34,OWN,0,,0,,0
2016121111,12/11/2016,2,12,27,SEA,GB,2,7,19,,0,,0,"(12:27) (PASS FORMATION) PENALTY ON SEA-76-G.IFEDI, FALSE START, SUPERSEDED. PENALTY ON GB-95-D.JONES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 19 - NO PLAY.",0,,,2016,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,19,OWN,1,SEA,1,FALSE START,0
2016121112,12/11/2016,2,12,33,LA,ATL,2,15,32,,0,,0,(12:33) (SHOTGUN) 39-M.BROWN UP THE MIDDLE TO LA 42 FOR 10 YARDS (22-K.NEAL).,0,,,2016,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,32,OWN,0,,0,,0
2016121112,12/11/2016,2,12,35,LA,ATL,1,15,32,,0,,0,(12:35) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 83-B.QUICK. ATL-50-B.REED WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,32,OWN,0,,0,,0
2016121112,12/11/2016,2,12,45,LA,ATL,1,10,37,,0,,0,"(12:45) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 30-T.GURLEY. PENALTY ON LA-79-R.HAVENSTEIN, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT LA 37 - NO PLAY.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,37,OWN,1,LA,1,INELIGIBLE DOWNFIELD PASS,5
2016121106,12/11/2016,2,11,16,ARI,MIA,2,7,28,,0,,0,"(11:16) PENALTY ON MIA-93-N.SUH, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT ARI 28 - NO PLAY.",0,,,2016,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,28,OWN,1,MIA,1,NEUTRAL ZONE INFRACTION,5
2016121112,12/11/2016,2,11,39,LA,ATL,4,5,42,,0,,0,"(11:39) 6-J.HEKKER PUNTS 46 YARDS TO ATL 12, CENTER-44-J.MCQUAIDE, DOWNED BY LA-55-N.GRIGSBY.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2016121106,12/11/2016,2,11,41,ARI,MIA,1,10,25,,0,,0,(11:41) 3-C.PALMER PASS SHORT LEFT TO 15-M.FLOYD RAN OB AT ARI 28 FOR 3 YARDS.,0,,,2016,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2016121112,12/11/2016,2,11,45,LA,ATL,3,5,42,,0,,0,(11:45) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP RIGHT TO 11-T.AUSTIN.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2016121106,12/11/2016,2,10,3,ARI,MIA,1,10,41,,0,,0,"(10:03) 3-C.PALMER FUMBLES (ABORTED) AT ARI 41, RECOVERED BY MIA-78-T.FEDE AT ARI 39. 78-T.FEDE TO ARI 39 FOR NO GAIN (84-J.GRESHAM).",0,,,2016,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,0,1,0,0,0,,41,OWN,0,,0,,0
2016121112,12/11/2016,2,10,4,LA,ATL,1,10,14,,1,,0,(10:04) 16-J.GOFF PASS SHORT LEFT TO 11-T.AUSTIN PUSHED OB AT LA 31 FOR 17 YARDS (32-J.COLLINS).,0,,,2016,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,14,OWN,0,,0,,0
2016121106,12/11/2016,2,10,22,ARI,MIA,1,10,36,,0,,0,"(10:22) 3-C.PALMER PASS INCOMPLETE SHORT RIGHT TO 11-L.FITZGERALD (41-B.MAXWELL) [50-A.BRANCH]. PENALTY ON MIA-36-T.LIPPETT, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT ARI 36 - NO PLAY.",0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,36,OWN,1,MIA,1,ILLEGAL CONTACT,5
2016121106,12/11/2016,2,10,51,ARI,MIA,2,2,33,,1,,0,(10:51) 31-D.JOHNSON RIGHT GUARD TO ARI 36 FOR 3 YARDS (45-M.HULL; 56-D.BUTLER).,0,,,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0
2016121112,12/11/2016,2,9,4,LA,ATL,1,15,26,,1,,0,"(9:04) 16-J.GOFF PASS SHORT RIGHT INTENDED FOR 18-K.BRITT INTERCEPTED BY 45-D.JONES AT LA 33. 45-D.JONES FOR 33 YARDS, TOUCHDOWN.",0,,,2016,33,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,1,0,0,0,0,,26,OWN,0,,0,,0
2016121112,12/11/2016,2,9,27,LA,ATL,1,10,31,,0,,0,"(9:27) PENALTY ON LA-76-R.SAFFOLD, FALSE START, 5 YARDS, ENFORCED AT LA 31 - NO PLAY.",0,,,2016,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,31,OWN,1,LA,1,FALSE START,5
2016121111,12/11/2016,2,9,31,SEA,GB,1,10,26,,0,,0,(9:31) (SHOTGUN) 34-T.RAWLS UP THE MIDDLE TO SEA 28 FOR 2 YARDS (76-M.DANIELS).,0,,,2016,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,26,OWN,0,,0,,0
2016121111,12/11/2016,2,8,5,SEA,GB,4,19,17,,0,,0,"(8:05) 9-J.RYAN PUNTS 31 YARDS TO SEA 48, CENTER-48-N.FRESE, OUT OF BOUNDS.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,17,OWN,0,,0,,0
2016121112,12/11/2016,2,8,6,LA,ATL,2,5,30,,0,,0,"(8:06) 16-J.GOFF SACKED AT LA 23 FOR -7 YARDS (44-V.BEASLEY). FUMBLES (44-V.BEASLEY), RECOVERED BY LA-73-G.ROBINSON AT LA 25. 73-G.ROBINSON TO LA 29 FOR 4 YARDS (45-D.JONES). PENALTY ON LA-73-G.ROBINSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LA 30 - NO PLAY.",0,,,2016,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,1,0,0,,30,OWN,1,LA,1,OFFENSIVE HOLDING,10
2016121106,12/11/2016,2,8,26,ARI,MIA,1,10,40,,0,,0,(8:26) 31-D.JOHNSON UP THE MIDDLE TO ARI 41 FOR 1 YARD (90-E.MITCHELL).,0,,,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,40,OWN,0,,0,,0
2016121111,12/11/2016,2,8,47,SEA,GB,3,8,28,,0,,0,(8:47) (SHOTGUN) 3-R.WILSON SACKED AT SEA 17 FOR -11 YARDS (94-D.LOWRY).,0,,,2016,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2016121112,12/11/2016,2,8,49,LA,ATL,1,10,25,,0,,0,(8:49) 64-A.DONNAL REPORTED IN AS ELIGIBLE.  30-T.GURLEY RIGHT GUARD TO LA 30 FOR 5 YARDS (94-T.JACKSON; 55-P.WORRILOW).,0,,,2016,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0
2016121111,12/11/2016,2,8,50,SEA,GB,2,8,28,,0,,0,(8:50) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 34-T.RAWLS.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2016121106,12/11/2016,2,8,58,ARI,MIA,1,10,20,,0,,0,(8:58) DIRECT SNAP TO 33-K.WILLIAMS.  33-K.WILLIAMS LEFT END PUSHED OB AT ARI 40 FOR 20 YARDS (42-S.PAYSINGER).,0,,,2016,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2016121110,12/11/2016,2,7,28,SF,NYJ,1,10,25,,1,,0,(7:28) (SHOTGUN) 28-C.HYDE RIGHT END PUSHED OB AT NYJ 32 FOR 43 YARDS (21-M.GILCHRIST).,0,,,2016,43,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0
2016121112,12/11/2016,2,7,33,LA,ATL,2,15,20,,0,,0,(7:33) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 88-L.KENDRICKS TO LA 33 FOR 13 YARDS (55-P.WORRILOW).,0,,,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2016121106,12/11/2016,2,7,42,ARI,MIA,2,9,41,,1,,0,"(7:42) 3-C.PALMER PASS SHORT RIGHT TO 84-J.GRESHAM TO 50 FOR 9 YARDS (28-B.MCCAIN, 45-M.HULL).",0,,,2016,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,41,OWN,0,,0,,0
2016121106,12/11/2016,2,6,16,ARI,MIA,2,1,59,,0,,0,(6:16) 31-D.JOHNSON UP THE MIDDLE TO MIA 41 FOR NO GAIN (93-N.SUH).,0,,,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0
2016121110,12/11/2016,2,6,29,SF,NYJ,2,10,68,,0,,0,"(6:29) (NO HUDDLE, SHOTGUN) 24-S.DRAUGHN UP THE MIDDLE TO NYJ 29 FOR 3 YARDS (52-D.HARRIS, 25-C.PRYOR).",0,,,2016,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,32,OPP,0,,0,,0
2016121112,12/11/2016,2,6,42,LA,ATL,4,2,33,,0,,0,"(6:42) 6-J.HEKKER PUNTS 50 YARDS TO ATL 17, CENTER-44-J.MCQUAIDE, FAIR CATCH BY 14-E.WEEMS.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2016121112,12/11/2016,2,6,47,LA,ATL,3,2,33,,0,,0,(6:47) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 88-L.KENDRICKS (45-D.JONES).,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2016121106,12/11/2016,2,6,53,ARI,MIA,1,10,50,,0,,0,(6:53) 31-D.JOHNSON LEFT GUARD TO MIA 41 FOR 9 YARDS (30-B.RAMBO).,0,,,2016,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,50,OPP,0,,0,,0
2016121110,12/11/2016,2,6,56,SF,NYJ,1,10,68,,0,,0,"(6:56) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS SHORT RIGHT TO 17-J.KERLEY PUSHED OB AT NYJ 32 FOR NO GAIN (52-D.HARRIS). CAUGHT AT NYJ 37  5-YDS  YAC",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2016121111,12/11/2016,2,5,15,SEA,GB,1,10,25,,1,,0,(5:15) 3-R.WILSON PASS SHORT MIDDLE TO 16-T.LOCKETT TO SEA 39 FOR 14 YARDS (24-Q.ROLLINS). SEA-16-T.LOCKETT WAS INJURED DURING THE PLAY.,0,,,2016,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2016121106,12/11/2016,2,5,24,ARI,MIA,3,1,59,,1,,0,(5:24) 31-D.JOHNSON LEFT END TO MIA 22 FOR 19 YARDS (42-S.PAYSINGER).,0,,,2016,19,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,41,OPP,0,,0,,0
2016121112,12/11/2016,2,5,37,LA,ATL,1,15,46,,0,,0,(5:37) 64-A.DONNAL REPORTED IN AS ELIGIBLE.  30-T.GURLEY RIGHT GUARD TO 50 FOR 4 YARDS (63-B.GARLAND).,0,,,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0
2016121112,12/11/2016,2,5,42,LA,ATL,1,10,51,,0,,0,"(5:42) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 83-B.QUICK. PENALTY ON LA-64-A.DONNAL, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT ATL 49 - NO PLAY.",0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,49,OPP,1,LA,1,INELIGIBLE DOWNFIELD PASS,5
2016121110,12/11/2016,2,5,45,SF,NYJ,0,0,35,,1,,0,4-P.DAWSON KICKS 64 YARDS FROM SF 35 TO NYJ 1. 30-N.MARSHALL TO NYJ 25 FOR 24 YARDS (81-R.STREATER).,0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016121110,12/11/2016,2,5,50,SF,NYJ,4,7,71,,0,,0,"(5:50) 4-P.DAWSON 47 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2016121110,12/11/2016,2,5,55,SF,NYJ,3,7,71,,0,,0,"(5:55) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE DEEP LEFT TO 17-J.KERLEY.",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2016121112,12/11/2016,2,4,2,LA,ATL,4,22,39,,0,,0,"(4:02) 6-J.HEKKER PUNTS 55 YARDS TO ATL 6, CENTER-44-J.MCQUAIDE, FAIR CATCH BY 14-E.WEEMS.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2016121111,12/11/2016,2,4,3,SEA,GB,3,2,47,,1,,0,(4:03) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 19-T.MCEVOY TO GB 48 FOR 5 YARDS (23-D.RANDALL).,0,,,2016,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,47,OWN,0,,0,,0
2016121112,12/11/2016,2,4,7,LA,ATL,3,22,39,,0,,0,(4:07) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 11-T.AUSTIN.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2016121111,12/11/2016,2,4,12,SEA,GB,2,2,47,,0,,0,(4:12) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 15-J.KEARSE [95-D.JONES].,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,47,OWN,0,,0,,0
2016121110,12/11/2016,2,4,23,SF,NYJ,1,10,41,,0,,0,"(4:23) (SHOTGUN) PENALTY ON SF-77-T.BROWN, FALSE START, 5 YARDS, ENFORCED AT SF 41 - NO PLAY.",0,,,2016,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,41,OWN,1,SF,1,FALSE START,5
2016121110,12/11/2016,2,4,23,SF,NYJ,1,15,36,,1,,0,(4:23) (SHOTGUN) 28-C.HYDE RIGHT TACKLE TO NYJ 46 FOR 18 YARDS (50-D.LEE).,0,,,2016,18,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0
2016121106,12/11/2016,2,4,34,ARI,MIA,2,10,78,,0,,0,(4:34) 31-D.JOHNSON LEFT GUARD TO MIA 14 FOR 8 YARDS (98-J.JONES; 28-B.MCCAIN).,0,,,2016,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,22,OPP,0,,0,,0
2016121106,12/11/2016,2,4,41,ARI,MIA,1,10,78,,0,,0,(4:41) 3-C.PALMER PASS INCOMPLETE DEEP MIDDLE TO 11-L.FITZGERALD.,0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2016121111,12/11/2016,2,4,43,SEA,GB,1,10,39,,0,,0,(4:43) (SHOTGUN) 3-R.WILSON SCRAMBLES LEFT END PUSHED OB AT SEA 47 FOR 8 YARDS (48-J.THOMAS).,0,,,2016,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2016121112,12/11/2016,2,4,53,LA,ATL,2,11,50,,0,,0,(4:53) (SHOTGUN) 16-J.GOFF SACKED AT LA 39 FOR -11 YARDS (44-V.BEASLEY).,0,,,2016,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2016121110,12/11/2016,2,3,4,SF,NYJ,2,18,46,,0,,0,"(3:04) (NO HUDDLE, SHOTGUN) 24-S.DRAUGHN RIGHT TACKLE TO NYJ 48 FOR 6 YARDS (54-B.CARTER, 25-C.PRYOR).",0,,,2016,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0
2016121106,12/11/2016,2,3,8,ARI,MIA,4,11,77,,0,,0,"(3:08) (FIELD GOAL FORMATION) 7-C.CATANZARO 41 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-46-A.BREWER, HOLDER-2-D.BUTLER.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,23,OPP,0,,0,,0
2016121111,12/11/2016,2,3,20,SEA,GB,1,10,52,,0,,0,"(3:20) 70-R.ODHIAMBO REPORTED IN AS ELIGIBLE.  34-T.RAWLS UP THE MIDDLE TO GB 44 FOR 4 YARDS (33-M.HYDE, 97-K.CLARK).",0,,,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,48,OPP,0,,0,,0
2016121110,12/11/2016,2,3,45,SF,NYJ,1,10,54,,0,,0,"(3:45) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK SACKED AT SF 46 FOR -8 YARDS (SACK SPLIT BY 48-JO.JENKINS AND 92-L.WILLIAMS).",0,,,2016,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2016121106,12/11/2016,2,3,52,ARI,MIA,3,2,86,,0,,0,(3:52) (SHOTGUN) 3-C.PALMER SACKED AT MIA 23 FOR -9 YARDS (91-C.WAKE).,0,,,2016,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2016121110,12/11/2016,2,2,16,SF,NYJ,4,12,52,,0,,0,"(2:16) 5-B.PINION PUNTS 36 YARDS TO NYJ 12, CENTER-86-K.NELSON, DOWNED BY SF-81-R.STREATER. PENALTY ON NYJ-95-J.MARTIN, OFFENSIVE HOLDING, 6 YARDS, ENFORCED AT NYJ 12.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,48,OPP,1,NYJ,0,OFFENSIVE HOLDING,6
2016121110,12/11/2016,2,2,24,SF,NYJ,3,12,52,,0,,0,"(2:24) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE SHORT RIGHT TO 14-C.HARPER.",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2016121111,12/11/2016,2,2,34,SEA,GB,4,6,56,,0,,0,"(2:34) 9-J.RYAN PUNTS 28 YARDS TO GB 16, CENTER-48-N.FRESE, FAIR CATCH BY 18-R.COBB.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016121111,12/11/2016,2,2,37,SEA,GB,3,6,56,,0,,0,(2:37) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 89-D.BALDWIN.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016121111,12/11/2016,2,2,43,SEA,GB,2,6,56,,0,,0,(2:43) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 16-T.LOCKETT.,0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016121111,12/11/2016,2,1,14,SEA,GB,1,10,10,,0,,0,(1:14) (SHOTGUN) 36-A.COLLINS UP THE MIDDLE TO SEA 15 FOR 5 YARDS (94-D.LOWRY).,0,,,2016,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,10,OWN,0,,0,,0
2016121112,12/11/2016,2,1,16,LA,ATL,1,10,7,,0,,0,(1:16) 30-T.GURLEY UP THE MIDDLE TO LA 12 FOR 5 YARDS (22-K.NEAL).,0,,,2016,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,7,OWN,0,,0,,0
2016121106,12/11/2016,2,1,18,ARI,MIA,0,0,35,,1,,0,"7-C.CATANZARO KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016121106,12/11/2016,2,1,23,ARI,MIA,4,10,62,,0,,0,"(1:23) (FIELD GOAL FORMATION) 7-C.CATANZARO 56 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-2-D.BUTLER.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2016121106,12/11/2016,2,1,28,ARI,MIA,3,10,62,,0,,0,(1:28) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE SHORT LEFT TO 31-D.JOHNSON.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2016121106,12/11/2016,2,1,34,ARI,MIA,2,10,62,,0,,0,(1:34) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE DEEP RIGHT TO 15-M.FLOYD.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2016121106,12/11/2016,2,1,39,ARI,MIA,1,10,62,,0,,0,(1:39) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE DEEP LEFT TO 14-J.NELSON [91-C.WAKE].,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2016121106,12/11/2016,2,0,9,ARI,MIA,1,10,10,,0,,0,(:09) 3-C.PALMER KNEELS TO ARI 9 FOR -1 YARDS.,0,,,2016,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,10,OWN,0,,0,,0
2016121110,12/11/2016,2,0,14,SF,NYJ,3,3,32,,1,,0,"(:14) (SHOTGUN) 24-S.DRAUGHN LEFT TACKLE TO SF 43 FOR 11 YARDS (20-M.WILLIAMS, 52-D.HARRIS).",0,,,2016,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0
2016121110,12/11/2016,2,0,19,SF,NYJ,2,10,25,,0,,0,(:19) (SHOTGUN) 7-C.KAEPERNICK PASS SHORT LEFT TO 81-R.STREATER TO SF 32 FOR 7 YARDS (50-D.LEE). CAUGHT AT SF 32  0-YD  YAC,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2016121110,12/11/2016,2,0,24,SF,NYJ,1,10,25,,0,,0,(:24) (SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE SHORT MIDDLE TO 17-J.KERLEY.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,25,OWN,0,,0,,0
2016121110,12/11/2016,2,0,29,SF,NYJ,2,5,16,,1,,0,"(:29) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS SHORT MIDDLE TO 17-J.KERLEY TO SF 25 FOR 9 YARDS (21-M.GILCHRIST). CAUGHT AT SF 25  0-YD  YAC",0,,,2016,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,16,OWN,0,,0,,0
